"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneID"
"AHCYL2",6192.08806615528,-0.0883565427313327,0.225914002348472,-0.391106977933325,0.695718162989532,0.803780413852064,"AHCYL2"
"SMIM29",986.193659427327,-0.0534794462064336,0.136750404574143,-0.391073403935988,0.695742978894009,0.803780413852064,"SMIM29"
"SLC52A3",2084.12855414756,0.0696973803502881,0.178325342707327,0.390843944512573,0.695912590391453,0.803928824413306,"SLC52A3"
"FAM174C",2543.58632146703,0.0511516505985597,0.130910182404537,0.390738517501195,0.695990524883796,0.803971317013819,"FAM174C"
"C1QTNF9B",3.32867691457789,-0.14502820412652,0.371222031379312,-0.390677793523335,0.696035415144405,0.803975635903763,"C1QTNF9B"
"RPS7",30246.4562725167,-0.0458172862719169,0.117373792569637,-0.390353632347133,0.696275069627467,0.804204908974982,"RPS7"
"ABCF1",6680.8610711102,0.0357913826894925,0.0917814339546258,0.389963210938573,0.696563750992151,0.804490778146941,"ABCF1"
"WSB2",5235.42392829662,0.0373563799558465,0.0958384536210072,0.389784878036244,0.69669562669084,0.804595522767567,"WSB2"
"SLC4A7",2222.4753160428,-0.0528499566376599,0.135769252482888,-0.389263074452893,0.697081548743772,0.804993629140978,"SLC4A7"
"CUTC",549.351337328712,0.0334207873713124,0.0858702740807741,0.389200893197046,0.697127542768001,0.804999160887667,"CUTC"
"LSM14A",7301.10055409418,-0.0329134423810751,0.0846005352388894,-0.38904532090886,0.697242620835937,0.805037227139798,"LSM14A"
"FAM71B",1.79558245376347,-0.320922200314317,0.824897553678276,-0.389044917012182,0.697242919610612,0.805037227139798,"FAM71B"
"VN1R2",0.994773222179854,0.260692620389388,0.670444860426508,0.388835287996013,0.697397994913328,0.805085420298492,"VN1R2"
"LCMT1",1608.17850562206,0.0332239464467293,0.0854552424169029,0.388787691744441,0.69743320650966,0.805085420298492,"LCMT1"
"BMP6",262.521017624724,-0.0904259356379176,0.2325950014166,-0.388769900845616,0.697446368342578,0.805085420298492,"BMP6"
"LSM8",2896.94961824584,0.0509253855141843,0.131004737124374,0.388729343930797,0.697476372975625,0.805085420298492,"LSM8"
"ZBTB4",6480.77310680954,0.0532725077486028,0.137049499289404,0.388709977233179,0.697490700925028,0.805085420298492,"ZBTB4"
"CCDC62",28.7751170185717,-0.088944968307652,0.228943418360584,-0.388501966750425,0.697644598890566,0.805215485822944,"CCDC62"
"AZGP1",3101.29392419164,-0.142729871594255,0.367661384706444,-0.388210123584821,0.69786054199969,0.805417143729203,"AZGP1"
"UQCC1",2284.58489925521,0.0445290046617313,0.114763091937824,0.388008059994203,0.698010068967798,0.805534041019377,"UQCC1"
"ELOC",3505.50629102375,-0.0429488644814217,0.110703844287136,-0.387961816122877,0.698044291060964,0.805534041019377,"ELOC"
"CLTC",31778.9337665903,0.035991636783726,0.0928094095582142,0.38780159204817,0.69816286726675,0.805623290874166,"CLTC"
"BLOC1S3",1232.69090947507,0.0392943604286852,0.101356378631002,0.387685126081113,0.698249064259717,0.805675169409525,"BLOC1S3"
"OR4P4",0.5520676909379,0.427112940916137,1.10191789730458,0.387608679340726,0.698305644956501,0.805692871051507,"OR4P4"
"RTRAF",6530.5757700794,-0.0369428748626499,0.0953639403556612,-0.387388301331415,0.698468763207114,0.805791653602668,"RTRAF"
"HEBP2",5760.19693052952,-0.0437891687373659,0.113038855670487,-0.387381564309294,0.698473750000572,0.805791653602668,"HEBP2"
"MAGEB4",0.496506181892756,0.331845112473952,0.857150183950432,0.387149321889596,0.698645665508364,0.805942392952109,"MAGEB4"
"CNIH1",6585.55951467775,-0.0378521169705547,0.0978008495305778,-0.387032598921547,0.698732074546099,0.805994481927563,"CNIH1"
"GET1",937.850634440063,0.0450708508458894,0.11649123908755,0.386903351693394,0.698827759743304,0.806013478003854,"GET1"
"AC024592.3",0.217102958232708,-0.379697831976699,0.981387721880431,-0.386898901943834,0.698831054097727,0.806013478003854,"AC024592.3"
"STRN3",1981.80512053951,0.0353969512354498,0.0915472691772697,0.386652180382444,0.69901372229994,0.806176569809559,"STRN3"
"PTPRZ1",564.664443856913,0.155012441263407,0.401562073546414,0.386023609984896,0.699479183238025,0.806665769607538,"PTPRZ1"
"NXN",2512.78795053527,0.0809168691224555,0.209660780969977,0.385941847340743,0.699539737374341,0.806687985425717,"NXN"
"KRTAP19-6",0.130162675340345,-0.750002821364399,1.94408457704622,-0.385787136125492,0.699654323095034,0.80676963980831,"KRTAP19-6"
"CCDC86",1572.08450239598,-0.0493286887296816,0.127884437245265,-0.385728629630484,0.699697657281487,0.80676963980831,"CCDC86"
"ADAMTS1",3469.78060657068,0.0878964109424689,0.227900442157454,0.385678983815846,0.699734429367447,0.80676963980831,"ADAMTS1"
"SULT2B1",762.750983111377,-0.135723411731343,0.352043672165577,-0.385530042044067,0.699844753055398,0.806790507236357,"SULT2B1"
"OR4D11",1.49886543066577,0.33750249419005,0.87553067386401,0.38548334657487,0.69987934248326,0.806790507236357,"OR4D11"
"TXNL1",3980.71689730298,0.0369415725222574,0.0958350036221187,0.38547056008804,0.699888814115993,0.806790507236357,"TXNL1"
"UBTF",6552.08150943083,-0.023321866030481,0.0605084507393078,-0.385431551221828,0.699917710352102,0.806790507236357,"UBTF"
"HNRNPH3",5747.65659133714,-0.0278296566552625,0.0722329038960169,-0.385276725068741,0.700032403769767,0.806875107519171,"HNRNPH3"
"KRT77",2.52407460594427,0.241749941288103,0.628081905294681,0.384901935957986,0.700310071516308,0.807131024272849,"KRT77"
"TRIM51",0.500307472503975,0.548434247558658,1.42500232138873,0.384865511674526,0.700337059091638,0.807131024272849,"TRIM51"
"PPP1R7",3403.65079447031,-0.031121114214385,0.080890951177667,-0.384729240555366,0.700438028800631,0.807174378777798,"PPP1R7"
"YDJC",2459.1364106535,0.0553166513447384,0.143790454924212,0.384703222295903,0.700457307559952,0.807174378777798,"YDJC"
"ISG15",5034.60471586309,0.0890661630331141,0.231747275970834,0.384324530504184,0.700737928794826,0.807450127682955,"ISG15"
"SLTM",6252.54217256582,-0.0339963163131865,0.0885002173979349,-0.384138223755141,0.700876002311694,0.807510702589782,"SLTM"
"STIM1",3676.31047296858,0.0399103557651238,0.103928533968242,0.384017307290407,0.700965619820792,0.807510702589782,"STIM1"
"RAB39B",84.6792416619834,-0.103053274497319,0.268368292780255,-0.383999441326331,0.700978861573031,0.807510702589782,"RAB39B"
"EPS15L1",2514.33072153398,-0.0252738676904211,0.0658200843441354,-0.383984127979517,0.700990211469145,0.807510702589782,"EPS15L1"
"TMEM258",2663.63183116698,0.045887204104237,0.119505784562638,0.383974752955875,0.700997160051324,0.807510702589782,"TMEM258"
"HJURP",1382.20494295216,0.0655663902161484,0.170832248162072,0.383805697820848,0.701122464667002,0.80760742834734,"HJURP"
"NEUROG1",1.03600968081832,0.336259643347028,0.87632646181813,0.383715039997062,0.701189664104558,0.807617544772845,"NEUROG1"
"FCHSD1",738.638375640867,-0.041977194908207,0.109406124352863,-0.383682313549648,0.70121392291456,0.807617544772845,"FCHSD1"
"TRAF6",1642.44109307883,0.0332502168203376,0.0866979376916447,0.383517967158543,0.701335750943789,0.807710243232068,"TRAF6"
"PARP3",1643.62578607663,-0.0564619961633464,0.14728058875993,-0.383363460444746,0.701450291940226,0.807794538970598,"PARP3"
"RNF187",6022.83479556182,0.0388534397460571,0.101402964930423,0.38315881367686,0.70160201388057,0.807907914802306,"RNF187"
"ELOA",3488.73833924786,-0.0288054222896881,0.0751865965215331,-0.383119114607593,0.701631447532924,0.807907914802306,"ELOA"
"SCP2D1",0.394427060556712,0.370542903742525,0.967697055644587,0.382912091734851,0.701784945519964,0.808037039169232,"SCP2D1"
"ATG3",3629.77274512591,0.0360092876841045,0.0941108324835661,0.382626385654303,0.701996803488708,0.808233340194407,"ATG3"
"DCUN1D1",2543.38480343119,-0.0327907142551637,0.0857746707830701,-0.382289013246039,0.702247003110553,0.80847375956222,"DCUN1D1"
"OR56A5",1.21170984243153,0.271883074344149,0.711433379320969,0.38216238125297,0.702340923320608,0.808534241878188,"OR56A5"
"KCNK7",51.3984446882386,-0.0945270017763113,0.247437041168262,-0.382024458949261,0.702443222481024,0.808604362338662,"KCNK7"
"CSF3R",1233.76929655468,0.0955408047304425,0.250177790479898,0.381891632135584,0.702541747330897,0.808670130065617,"CSF3R"
"TCEAL1",737.541442373871,0.0593916269907249,0.155688942362643,0.381476205627919,0.702849923949621,0.80897719831529,"TCEAL1"
"ANKRD42",756.472464880817,-0.0329448085430285,0.0864092861482224,-0.381264676651957,0.70300686165261,0.80911016530822,"ANKRD42"
"USP24",5636.53429187018,0.0351418132404191,0.0922034812664854,0.381133258286123,0.703104370019351,0.809174721787704,"USP24"
"EIF3A",18783.6067620546,-0.0294889582023438,0.0773952493631742,-0.381017678022691,0.703190131040197,0.809209538042949,"EIF3A"
"GTDC1",1001.96406033811,0.0320075682592447,0.0840135890405378,0.380980846369991,0.703217461068393,0.809209538042949,"GTDC1"
"OR4D10",2.99383723225226,0.33234014782939,0.87267670036434,0.380828487446313,0.703330519360057,0.809291969888535,"OR4D10"
"OR2A2",0.550098276732148,0.253542178842182,0.666637798585017,0.38032973734814,0.703700663898256,0.809670192613676,"OR2A2"
"OR51G1",0.444571130868732,0.526991624083919,1.3870818961493,0.379928269229746,0.70399866218462,0.809932240174195,"OR51G1"
"ATG12",2634.64613206308,0.0332992793757188,0.0876560357517079,0.37988575561461,0.704030221485985,0.809932240174195,"ATG12"
"H2BC18",159.554164593886,-0.0847241446611613,0.223043171267482,-0.379855362438139,0.704052783686254,0.809932240174195,"H2BC18"
"AC020915.4",5.31421532296199,0.128597131830378,0.338878770312087,0.379478276883347,0.704332732644003,0.810206582528609,"AC020915.4"
"SLC35E4",672.101095707969,0.0670565366217937,0.176871003828337,0.379126793936646,0.704593710257226,0.810377114098936,"SLC35E4"
"LRCH3",2652.55142540972,-0.035288878508135,0.0930852810036635,-0.379102669376334,0.70461162412375,0.810377114098936,"LRCH3"
"CLCF1",744.071708218626,0.0779567883136301,0.205649871506487,0.379075307670061,0.704631941954678,0.810377114098936,"CLCF1"
"SLC25A14",415.284398330444,-0.0394665164740694,0.104118132936898,-0.379055168977997,0.704646896366521,0.810377114098936,"SLC25A14"
"VSIG2",3145.7983203716,0.13907388566987,0.367240817908931,0.378699422525408,0.704911082235743,0.810633222299117,"VSIG2"
"TRANK1",2690.81920848457,0.063173337180897,0.166846861216567,0.378630659997243,0.704962151048256,0.810644234551487,"TRANK1"
"OSTN",2.85121559508607,0.21125907715559,0.558053515653321,0.378564190045943,0.705011518465048,0.810653289167891,"OSTN"
"ARIH1",5368.05864164464,0.0377568605403106,0.0997584082925528,0.378482988918431,0.705071828452892,0.810674924228116,"ARIH1"
"RASEF",3534.69462342745,-0.0784436973937263,0.207390311533215,-0.378241861029092,0.705250930732454,0.810833133273699,"RASEF"
"RAD17",1456.52823841145,-0.0289532569601202,0.076574752330106,-0.378104480642727,0.705352979906365,0.81090274028661,"RAD17"
"BCL7C",1533.92382451387,0.0478715783983126,0.126672004021042,0.377917589354319,0.705491815378342,0.811014627657939,"BCL7C"
"MRPL41",2342.09404363256,0.0536762387513464,0.142083038292877,0.377780763955112,0.705593464744163,0.811083756219506,"MRPL41"
"ZNF776",898.055791663637,-0.0443191409494984,0.117357561006912,-0.377641973548582,0.705696579307558,0.811122778028814,"ZNF776"
"MEPCE",4072.01995099273,-0.0412935514650535,0.109351171859839,-0.377623309953931,0.705710445868546,0.811122778028814,"MEPCE"
"ARL6IP4",12.5330807396039,0.0722991738380486,0.191616285062119,0.377312261401009,0.705941561163417,0.811340683596075,"ARL6IP4"
"KLF16",2877.01539912842,0.052217580540645,0.138477773091094,0.377082757579406,0.706112104484341,0.811488952077092,"KLF16"
"BOD1L1",5111.72875864366,-0.0369622804654765,0.0980369481587055,-0.377023980853023,0.706155783595939,0.811491414864647,"BOD1L1"
"UCKL1",2897.60744060691,0.0399082857236733,0.105917184202633,0.376787638607571,0.706331427838059,0.811637612325798,"UCKL1"
"CDK1",3373.32411772182,-0.0631865541610921,0.167718815616154,-0.376740999088036,0.7063660911284,0.811637612325798,"CDK1"
"CASP10",3089.24903734506,-0.0622210276583515,0.165233726659145,-0.376563725314415,0.706497849592167,0.811709759427941,"CASP10"
"AC231656.1",0.27317120215164,0.517629255664272,1.37482704307377,0.376504999863098,0.706541499134613,0.811709759427941,"AC231656.1"
"TSHZ2",1692.93299810405,-0.0875282337418459,0.232499558366586,-0.376466236567378,0.706570311704585,0.811709759427941,"TSHZ2"
"FAAP100",3035.0211613879,-0.035089020351215,0.0932145349100038,-0.376432928460058,0.706595069795311,0.811709759427941,"FAAP100"
"AL592490.1",0.411210074028618,0.517452181169029,1.37629925241189,0.375973597502303,0.706936524551046,0.811986775033728,"AL592490.1"
"CCT8L2",1.91168665923453,0.258863613621448,0.688530831187305,0.375965173810826,0.706942787056315,0.811986775033728,"CCT8L2"
"TUBA3D",47.2260162414337,0.0617246870453299,0.164187246193922,0.375940814382299,0.706960896930118,0.811986775033728,"TUBA3D"
"LRRC70",31.7414495621216,-0.0666139333543185,0.177283684982455,-0.375747680114562,0.707104487334382,0.812102763776889,"LRRC70"
"PARL",414.411522420094,0.0534034162787471,0.142146360150154,0.375693167396868,0.707145018036158,0.812102763776889,"PARL"
"IDH3A",1721.80977244533,0.0448068786381437,0.119312398990172,0.375542517101133,0.70725703221874,0.812183661814937,"IDH3A"
"SNRPD1",4823.85383645791,0.0572789304609818,0.152699487840302,0.375108857738187,0.707579509698218,0.812461135388661,"SNRPD1"
"ZNF707",704.409542457402,-0.0423337618766617,0.112860494336417,-0.375098143292481,0.707587477831332,0.812461135388661,"ZNF707"
"VPS13A",4270.49117581104,-0.0514037899192626,0.137058564780551,-0.375049819043173,0.70762341607071,0.812461135388661,"VPS13A"
"RGS16",1125.15423988316,0.080904325796844,0.21586226263771,0.374796061193099,0.707812143821706,0.812601327462958,"RGS16"
"LTB",1141.33182799762,0.103527312157326,0.276240470807421,0.374772428727504,0.707829720948796,0.812601327462958,"LTB"
"PAK4",6329.29740412098,-0.0589412901850352,0.157295112178141,-0.374717875011162,0.707870296979684,0.812601327462958,"PAK4"
"WASH6P",449.602009261165,0.0513454850811287,0.137059574819712,0.374621657397291,0.707941863857561,0.812635734088435,"WASH6P"
"EEF2",163846.262259586,-0.0450719333727395,0.120427332837042,-0.374266641226118,0.708205947999914,0.812891111337426,"EEF2"
"TAMALIN",594.197488482215,0.0681379804141039,0.182097743016974,0.374183552663541,0.708267759751003,0.812914300449732,"TAMALIN"
"DNAH12",81.6462925812568,-0.117404162333082,0.314263517478918,-0.373585083228624,0.708713033539102,0.813377579524962,"DNAH12"
"MATR3",245.623192364523,0.057250085942559,0.153294559732077,0.373464564186876,0.708802714277562,0.81343272020916,"MATR3"
"TEX36",1.67320436745711,0.287318872014485,0.769524284793344,0.373372065953247,0.708871546884896,0.813463930190321,"TEX36"
"ZNF512B",1454.55794505831,-0.0813245882909483,0.218129636429019,-0.37282686398009,0.709277307492914,0.813881754756787,"ZNF512B"
"HSPA12B",540.038875692977,-0.0682481700872157,0.183138705687268,-0.372658362038213,0.709402729911996,0.813938110898413,"HSPA12B"
"OR4K15",0.417758324019787,0.452016242264201,1.21298142432454,0.37264894020608,0.709409743173372,0.813938110898413,"OR4K15"
"NPIPA9",2.79266814947223,-0.109791684374846,0.294937543711684,-0.372254013487591,0.709703734073624,0.814227603065147,"NPIPA9"
"RXRA",5739.89465593608,-0.0440563622036979,0.118380535954405,-0.372158833785535,0.709774594104948,0.814261083090333,"RXRA"
"CR1",413.72900577532,0.113758265090421,0.305845370614565,0.371946990277588,0.709932317808902,0.814394204276467,"CR1"
"RBP5",232.897481705732,-0.0788661719212759,0.212431978621053,-0.371253765243893,0.710448531020106,0.814875817868755,"RBP5"
"GCLC",3102.73353610947,0.0440612031599114,0.118692487407032,0.371221499544553,0.710472561059365,0.814875817868755,"GCLC"
"SEL1L",9113.48178805252,0.0374763718773547,0.100955930706323,0.371215159081364,0.710477283184541,0.814875817868755,"SEL1L"
"CENPS-CORT",2.43963632787414,0.120168141970751,0.323848778815681,0.371062513838117,0.710590970653822,0.814924521026022,"CENPS-CORT"
"GALK1",1011.85491668041,0.0493880447610144,0.133104862785255,0.37104613405969,0.710603170404837,0.814924521026022,"GALK1"
"ATPSCKMT",725.9000313917,-0.0444474597158389,0.119829441047838,-0.370922699189547,0.710695107774236,0.81498211660417,"ATPSCKMT"
"PMIS2",1.47808941772612,0.266660640144708,0.719059285095967,0.370846529169175,0.710751843205209,0.814999340339252,"PMIS2"
"WDR55",1892.98831155726,-0.0332867987675319,0.0897907407147859,-0.370715270890404,0.710849615024055,0.815063614573917,"WDR55"
"INTS5",2089.74969017497,-0.0307110974747111,0.0828788586236915,-0.370554059077403,0.71096970517613,0.815094404165297,"INTS5"
"RABL6",6026.84195914295,-0.0404127156777206,0.109079736377495,-0.370487837794761,0.711019036914879,0.815094404165297,"RABL6"
"SIRT2",3122.79239605891,-0.0396217654325771,0.106945516612021,-0.370485520924805,0.711020762895863,0.815094404165297,"SIRT2"
"PFDN5",79.6701971789545,0.0525472627924163,0.141845120861278,0.370455201231818,0.711043350063426,0.815094404165297,"PFDN5"
"GALNT6",4203.6177798402,0.0775186751736358,0.209325961822535,0.370325183263008,0.711140212022443,0.815157611023379,"GALNT6"
"CUEDC1",2442.73177066385,0.0576956913816531,0.155823300519315,0.370263568987241,0.711186115610164,0.81516240191703,"CUEDC1"
"ZNF276",971.77328913117,-0.040947306015774,0.110662501414493,-0.370019703986299,0.711367809078465,0.815322825646249,"ZNF276"
"BLZF1",2001.51563021666,0.0347617476877827,0.0940852506021481,0.369470745577086,0.711776874685744,0.815743814203988,"BLZF1"
"ASPM",2943.41282795346,-0.0643505976801272,0.174253749141232,-0.369292471451913,0.711909736507579,0.815848223964604,"ASPM"
"OSMR",6245.22852529371,0.0693536314724174,0.187857135619706,0.36918284335398,0.711991443054535,0.815894000994572,"OSMR"
"SLC27A1",1825.53086312268,0.0581430120575089,0.157596515100596,0.36893589950511,0.712175504052549,0.816057057048367,"SLC27A1"
"SMG7",8370.48361148823,0.0293724881273281,0.0796463110520146,0.368786548169768,0.712286832056112,0.816132273272139,"SMG7"
"BCL2L2-PABPN1",7.20892927117611,-0.0811673497035024,0.220123348234349,-0.368735758176318,0.71232469283086,0.816132273272139,"BCL2L2-PABPN1"
"TPTEP2-CSNK1E",1.0023547347844,-0.173177684885068,0.469901266325382,-0.368540579256816,0.712470193148552,0.816251109103574,"TPTEP2-CSNK1E"
"ITGB6",2931.57743658497,-0.111531264252976,0.302702778451873,-0.368451405776271,0.712536672918554,0.816279405348294,"ITGB6"
"CNNM4",4099.04123911946,0.0614387546463432,0.167079440282399,0.367721812704776,0.71308067425015,0.816854713153045,"CNNM4"
"ALDH18A1",8610.0383329675,-0.038544046957643,0.10485674391624,-0.36758767741665,0.713180704490567,0.816921401479374,"ALDH18A1"
"GNAS",72090.7801064662,-0.0478013502977394,0.130090473448584,-0.367446970024535,0.713285641121799,0.81699370174102,"GNAS"
"TMEM242",947.37091188743,0.0333415516175436,0.0907854078535435,0.367256725566852,0.713427530087574,0.817108316058209,"TMEM242"
"PAFAH1B2",7115.46542101486,0.0295453487519982,0.0805726615756246,0.366691979316921,0.713848790021445,0.817455984329462,"PAFAH1B2"
"SETD2",6130.69789356461,-0.0329066440257126,0.0897426354635603,-0.366677932464711,0.713859269071672,0.817455984329462,"SETD2"
"OR2J3",0.699152271481149,0.249447768235856,0.680327380423492,0.36665842859445,0.713873819185122,0.817455984329462,"OR2J3"
"CMIP",13286.2892094123,0.0391407856075082,0.106759608593908,0.366625413140955,0.713898449333535,0.817455984329462,"CMIP"
"MRTO4",2725.59177673184,-0.0415574498939473,0.113372441915173,-0.36655689153314,0.713949568691406,0.817466607485437,"MRTO4"
"NFKBID",450.122165754466,0.0464870631104845,0.126910532390602,0.366297912669752,0.714142786979131,0.817639922011913,"NFKBID"
"TMC5",11750.5293793575,-0.0828588683900172,0.226264215266394,-0.366204034042514,0.714212832232345,0.817672200604941,"TMC5"
"YIPF2",2582.63319499338,0.0447588944461727,0.122379633499105,0.365738098459823,0.714560514354015,0.818022311551295,"YIPF2"
"FRRS1",982.518839661197,0.0641912795947879,0.175723065325702,0.365297973124984,0.714888991236132,0.818350396776253,"FRRS1"
"CHIC2",770.476361138548,-0.0322382529888634,0.0882674660111004,-0.365233697598266,0.714936966139604,0.818356986659259,"CHIC2"
"CEP162",581.277110950678,-0.0424786736336454,0.116323193302648,-0.365178021919713,0.714978523073496,0.818356986659259,"CEP162"
"H4C12",17.1177794661545,0.0895979552414275,0.245409216077118,0.36509613075522,0.715039649067424,0.818379005496793,"H4C12"
"DNAAF1",34.1283811447947,0.0850743060271683,0.233230087451422,0.364765571015309,0.715286407235293,0.818613469518828,"DNAAF1"
"RIPK4",1665.03749110514,0.069839096822352,0.191539549325778,0.364619719886502,0.715395292500989,0.81866473372268,"RIPK4"
"C16orf91",632.536738172042,-0.0414363750366068,0.11365094636646,-0.364593312782437,0.715415007362815,0.81866473372268,"C16orf91"
"CTAGE4",63.760690326326,-0.102829754719471,0.282087552872353,-0.364531343805881,0.715461272545452,0.818669724828423,"CTAGE4"
"UACA",4377.99075963487,-0.0387845398647539,0.106421251034214,-0.364443562614057,0.715526810560511,0.818696767081739,"UACA"
"MORC1",5.55358976138751,-0.207672454911934,0.570167711464244,-0.36423047243172,0.715685913813592,0.818830856065597,"MORC1"
"MRPS18A",1246.69247063737,0.047400457061369,0.130209741938303,0.364031572106401,0.715834433388436,0.818952821052285,"MRPS18A"
"ANKRD33B",330.362884150797,0.0899285445438872,0.247299590709018,0.363642108286788,0.716125278537114,0.819237590278698,"ANKRD33B"
"C22orf39",1162.22421424152,-0.0389881247630391,0.107244405098925,-0.363544603814769,0.716198099715628,0.819263601371266,"C22orf39"
"DSE",1496.98294977286,0.0590786872615432,0.162534178022937,0.363484701988069,0.716242838652627,0.819263601371266,"DSE"
"CEP20",2201.04997134073,0.0355602550065338,0.0978557513411542,0.363394634645032,0.716310109172308,0.819263601371266,"CEP20"
"OPN5",2.08416714628093,-0.199227834611456,0.54825238825534,-0.363387080255945,0.716315751580282,0.819263601371266,"OPN5"
"TSGA10IP",4.94603783016796,-0.129595172334269,0.356857875809712,-0.363156262252071,0.71648815807499,0.819412816502434,"TSGA10IP"
"OR2T1",0.530963481515452,0.503419028356642,1.38672631939529,0.363026951544533,0.716584751336598,0.819475315316268,"OR2T1"
"YAF2",1084.82548775369,-0.0318404417890373,0.0878341816910664,-0.362506272341987,0.716973737179042,0.81987216290705,"YAF2"
"MSGN1",1.6749889486259,0.251283939722045,0.69355362227128,0.36231364331878,0.717117663907062,0.81995474573325,"MSGN1"
"POLR1F",2314.23209363053,-0.0398094755838445,0.109880692726493,-0.362297275308734,0.717129894064802,0.81995474573325,"POLR1F"
"RPS27A",33365.3318932109,0.0410879895440441,0.113557114008339,0.361826644705209,0.7174815797064,0.820308849644426,"RPS27A"
"FRS3",362.153915888206,0.0454071175194185,0.125521741486163,0.361747032679785,0.717541076888003,0.820328867643566,"FRS3"
"ATAD3A",2002.67122996011,0.0499566923128794,0.138297320608299,0.361226754742214,0.71792994312258,0.820725412450898,"ATAD3A"
"OR4X2",1.14557456739598,-0.307831063302301,0.852419853180062,-0.361126107227439,0.718005177547159,0.820763393232628,"OR4X2"
"FSCB",1.20847893250296,0.322602429045828,0.893499754977952,0.361054860114414,0.718058436705523,0.820776250755663,"FSCB"
"IHH",2500.03002469683,0.122684743927864,0.340298811352305,0.360520636085474,0.718457827358583,0.821179383797515,"IHH"
"OR5F1",0.326979454370817,0.471146124864986,1.30703038508245,0.360470674777208,0.718495182813877,0.821179383797515,"OR5F1"
"ZNF20",28.4964396571875,0.0623346895547944,0.172964927467648,0.360389186798888,0.718556111815817,0.821200980201557,"ZNF20"
"LRRC72",2.0288738312027,0.252865119153667,0.702115199317859,0.360147621642914,0.718736741902024,0.821359366316088,"LRRC72"
"OR5AC2",0.660916723550758,-0.361516681576217,1.00463265160702,-0.359849623638978,0.718959591239909,0.82156597847892,"OR5AC2"
"CCDC92",2856.96463614965,0.0438260233313574,0.121874398235512,0.359599915699008,0.719146346629768,0.821731323786745,"CCDC92"
"HHAT",302.802551378377,0.0666317684560118,0.185330802798574,0.359528839512071,0.719199507241094,0.821744006840708,"HHAT"
"FGF4",6.72956423299901,-0.173694100233393,0.484297884840656,-0.358651370716893,0.719855911705979,0.822367188202427,"FGF4"
"PPP1R13B",2845.11468575063,0.0382369903720769,0.10661606862814,0.358641908898757,0.719862990896003,0.822367188202427,"PPP1R13B"
"AC096887.1",20.0601663047321,-0.0558528454580486,0.155748230625909,-0.358609823261501,0.719886997066082,0.822367188202427,"AC096887.1"
"P4HTM",2021.79548388806,0.0395519801387926,0.110303327908605,0.358574676654948,0.719913293741419,0.822367188202427,"P4HTM"
"CYLC2",2.51364612739168,0.253073582005976,0.706296851602727,0.358310505606392,0.720110957006956,0.822544888157443,"CYLC2"
"SMIM42",2.42474900565519,0.21201209498421,0.59207693155969,0.358082005366622,0.720281945049325,0.822692099411205,"SMIM42"
"CTSE",38946.4607238242,-0.142600129971572,0.398605256981065,-0.357747740337367,0.720532102693112,0.822929714153824,"CTSE"
"ZNF770",1802.08430993174,-0.0473177152608677,0.132408706365538,-0.357361056985471,0.720821526540561,0.823212144971236,"ZNF770"
"ACY3",984.039189675642,0.0888809640222612,0.248783628304755,0.35726211016339,0.720895592453952,0.82321922532614,"ACY3"
"MINK1",9297.20453286725,-0.0383274964882362,0.107287750059182,-0.357240192539168,0.720911999084042,0.82321922532614,"MINK1"
"WDR41",1672.98190423152,-0.0331113097866999,0.0927253624382338,-0.357090109070816,0.721024348833551,0.823299398197609,"WDR41"
"AC008073.3",1.04160595326221,-0.194754027811823,0.545791890581863,-0.356828364753089,0.72122030026645,0.823435235797208,"AC008073.3"
"GTPBP3",970.535123950757,0.0392526146820294,0.110007197187057,0.356818605379826,0.721227606846589,0.823435235797208,"GTPBP3"
"COPZ1",10693.3276226653,-0.0331042323950822,0.0929195942941683,-0.356267508985022,0.721640239153985,0.823823693196852,"COPZ1"
"PUM2",9647.8346212184,0.0258624758876164,0.0725961056925169,0.356251559789691,0.721652182288526,0.823823693196852,"PUM2"
"PRKCB",1702.76706537849,-0.101107753324736,0.283980267002689,-0.356037954298347,0.721812141669966,0.823948685058846,"PRKCB"
"ZNF449",477.485961789629,0.0399217098288714,0.112148636982822,0.35597142241672,0.721861966837765,0.823948685058846,"ZNF449"
"MTO1",1295.00559151127,-0.0276341447655228,0.0776399206574525,-0.355927009346709,0.721895228069975,0.823948685058846,"MTO1"
"H2AB3",0.15814964635145,0.511670736841053,1.43776162978217,0.355880089051045,0.721930367550665,0.823948685058846,"H2AB3"
"TAF11L14",0.288599143696144,0.545770094496401,1.53415216249391,0.355747042463636,0.722030011801167,0.824014273062644,"TAF11L14"
"SPDYE21",44.3896829764895,0.070767846104911,0.198991957301919,0.355631690166951,0.722116407861711,0.824064734836113,"SPDYE21"
"ADAT2",737.117778082017,-0.0536001014911378,0.150792855870498,-0.35545517844141,0.722248617705662,0.824164254021583,"ADAT2"
"OR52J3",0.382585631187918,0.460630263866348,1.29613978167293,0.35538625569521,0.722300244094905,0.824164254021583,"OR52J3"
"ZNF787",2915.35258076421,-0.0509893684560206,0.143492046250615,-0.355346305167086,0.72233016950461,0.824164254021583,"ZNF787"
"SPRING1",4323.07160192693,0.0432043239698789,0.121734013291797,0.354907579250821,0.722658830217021,0.82449109822179,"SPRING1"
